Marital_status,Application_mode,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Status
1,18,135.0,125.3,1,0,1,0,1,18,8,7,11.785714285714286,8,8,7,11.785714285714286,0,1
1,1,137.0,126.3,1,0,1,0,1,18,8,8,13.42375,8,8,8,13.42375,0,1
1,1,100.0,100.0,0,0,1,0,0,20,6,6,12.5,6,10,5,14.166666666666666,0,1
1,17,127.0,121.3,1,0,1,0,1,20,8,7,12.464285714285714,8,8,7,12.464285714285714,0,1
1,39,140.0,120.0,0,0,1,0,0,28,6,1,10.0,6,9,0,0.0,0,0
1,43,131.0,129.7,1,0,1,0,0,19,5,5,12.6,5,6,4,12.4,0,1
2,1,151.0,132.1,1,0,1,0,0,34,5,2,10.0,5,6,4,12.0,0,0
2,51,130.0,120.3,0,0,1,0,0,35,7,0,0.0,6,0,0,0.0,0,0
1,7,120.0,120.0,0,0,1,0,0,32,5,5,11.6,5,8,5,12.333333333333334,0,1
1,17,136.0,123.1,1,0,1,0,0,19,6,6,12.166666666666666,6,6,6,13.5,0,1
1,17,125.0,119.4,1,0,1,0,0,18,6,4,13.6,6,7,5,12.666666666666666,0,1
2,39,133.1,140.0,0,0,0,0,0,35,5,4,12.5,5,8,5,11.8,0,0
1,17,120.0,113.0,1,0,1,0,1,20,6,6,11.714285714285714,6,8,6,12.625,0,1
1,1,143.0,133.9,1,0,1,1,1,18,6,6,13.5,6,7,6,13.0,0,1
1,1,133.1,115.5,1,0,1,1,1,20,8,7,13.024285714285714,8,8,7,13.024285714285714,0,1
1,17,121.0,116.5,1,0,0,1,0,18,6,0,0.0,6,0,0,0.0,0,0
1,1,168.0,171.2,0,0,1,1,1,18,5,5,17.333333333333332,5,8,5,18.571428571428573,0,1
1,1,124.0,119.1,0,0,1,1,1,20,5,4,11.0,5,7,4,11.5,0,1
1,17,127.0,121.1,1,0,1,1,0,19,7,6,13.666666666666666,7,9,6,12.5,0,0
1,1,137.0,132.8,0,0,1,1,0,19,6,6,12.833333333333334,6,8,6,11.833333333333334,0,1
1,1,120.0,126.7,1,0,1,1,0,20,6,5,12.6,6,11,4,11.5,0,1
1,1,110.0,105.8,1,0,1,1,0,22,7,6,14.333333333333334,8,9,7,13.771428571428572,0,1
1,1,143.0,140.0,0,0,1,1,0,19,8,7,14.285714285714286,8,8,7,14.285714285714286,0,1
1,44,120.0,120.0,0,0,1,1,0,22,6,3,11.75,6,12,2,10.0,0,0
1,17,124.0,119.5,1,0,1,1,0,20,5,5,14.8,5,5,5,17.6,0,1
2,39,168.0,153.9,0,1,0,1,0,34,6,0,0.0,6,0,0,0.0,0,0
2,39,133.1,130.0,0,0,1,1,0,24,6,1,10.0,5,5,0,0.0,0,0
1,39,150.0,107.0,1,0,1,1,0,26,5,0,0.0,5,5,0,0.0,0,0
1,39,140.0,132.8,0,0,1,1,0,35,7,4,12.6,7,9,5,12.38,0,0
1,1,145.0,127.5,1,0,1,1,0,22,5,5,12.428571428571429,5,7,5,11.8,0,1
1,17,123.0,122.0,0,0,1,1,0,19,5,3,12.333333333333334,5,5,0,0.0,0,0
1,1,120.0,114.8,1,0,0,1,0,19,6,0,0.0,6,0,0,0.0,0,0
1,44,140.0,140.0,0,1,1,1,0,20,0,0,0.0,0,0,0,0.0,0,1
1,51,126.0,111.0,0,1,1,1,0,21,11,10,12.1,8,9,8,13.333333333333334,0,1
1,1,137.0,133.2,1,0,1,0,1,19,6,6,14.714285714285714,6,6,6,15.0,0,1
1,1,130.0,123.0,1,0,1,0,0,18,6,6,12.666666666666666,6,7,6,12.833333333333334,0,1
1,53,150.0,150.0,0,0,1,0,1,23,12,12,14.384615384615383,10,12,10,13.3,0,1
1,17,147.0,132.3,1,0,1,0,1,18,5,5,13.4,5,6,5,12.2,0,1
1,18,140.0,126.0,1,0,1,0,0,18,8,7,13.314285714285717,8,8,7,13.314285714285717,0,1
1,1,132.0,119.3,1,0,1,0,0,19,8,7,11.98857142857143,8,8,7,11.98857142857143,0,1
1,53,130.0,133.8,1,0,1,0,0,21,11,11,11.545454545454543,9,13,8,12.88888888888889,0,1
1,1,130.0,126.5,1,0,1,0,1,18,6,6,16.46153846153846,6,8,6,13.875,0,1
1,1,151.0,138.4,1,0,1,0,1,24,6,6,13.666666666666666,6,6,6,12.833333333333334,0,1
1,1,144.0,129.0,1,0,1,0,0,18,7,7,12.65,8,9,8,13.411111111111111,0,0
1,17,131.0,129.8,1,0,1,0,0,20,7,6,14.37,8,10,7,14.65,0,1
1,1,130.0,128.3,1,0,0,0,1,18,6,3,12.0,6,15,3,10.666666666666666,0,0
1,43,130.0,130.0,0,0,1,0,1,19,6,4,12.0,6,14,3,11.0,0,0
1,17,131.0,121.9,1,0,1,0,0,19,6,5,12.6,6,7,5,11.2,0,1
1,1,135.0,129.4,0,1,1,0,0,18,6,6,12.166666666666666,6,6,6,12.333333333333334,0,1
1,1,145.0,125.5,1,0,1,0,1,18,8,8,13.76375,8,8,8,13.76375,0,1
1,17,118.0,117.8,1,0,1,0,1,19,7,6,12.4,7,8,6,12.8,0,1
1,1,152.0,139.0,1,0,1,0,0,18,7,6,14.333333333333334,7,7,6,14.333333333333334,0,1
1,17,137.0,137.7,1,1,0,0,0,19,6,1,10.0,6,13,0,0.0,0,0
1,1,123.0,113.6,1,0,1,0,0,21,7,7,14.69625,8,9,8,14.622222222222224,0,1
1,17,131.0,128.5,0,0,1,0,1,18,7,7,12.855555555555556,8,8,8,13.9125,0,1
1,1,141.0,142.8,0,0,1,0,0,18,7,7,13.7,8,9,8,13.994444444444444,0,1
1,1,144.0,137.7,0,0,0,0,0,23,5,0,0.0,5,10,1,12.0,3,0
1,1,133.0,123.2,0,0,1,0,0,18,7,7,13.285714285714286,8,9,8,13.333333333333334,0,1
1,43,120.0,120.0,1,0,1,0,0,21,6,5,11.5,6,13,5,11.0,1,0
1,18,130.0,119.3,1,0,1,0,1,19,8,7,11.4,8,8,7,11.4,0,1
1,44,120.0,121.0,0,0,1,0,1,21,6,6,12.333333333333334,6,8,6,11.333333333333334,0,1
1,1,138.0,139.4,1,0,1,0,0,18,6,5,12.8,6,10,4,12.2,0,1
1,17,124.0,113.9,1,0,1,0,1,20,5,5,12.0,5,8,4,15.0,1,1
1,1,133.0,124.6,1,0,1,0,1,18,6,5,13.0,6,9,5,13.5,0,1
1,17,122.0,123.8,1,1,0,0,1,18,6,6,11.833333333333334,6,8,6,11.0,0,0
1,1,138.0,126.3,1,0,1,0,0,18,6,6,14.0,6,9,6,13.333333333333334,0,1
1,17,134.0,120.4,1,0,1,0,1,18,6,6,12.333333333333334,6,6,6,13.5,0,1
1,39,133.1,139.9,1,0,1,0,1,24,6,6,12.5,6,11,6,12.833333333333334,0,1
1,1,142.0,133.3,1,0,1,0,0,19,0,0,0.0,0,0,0,0.0,0,1
1,1,141.0,126.0,1,0,1,0,0,18,8,7,15.657142857142857,8,8,7,15.657142857142857,0,1
1,1,145.0,133.5,0,0,1,0,0,19,6,6,12.166666666666666,6,6,6,11.333333333333334,0,1
1,17,145.0,127.9,1,0,1,0,0,19,6,0,0.0,6,0,0,0.0,0,0
1,39,140.0,102.5,0,0,1,0,0,26,6,4,11.75,6,12,0,0.0,0,0
1,39,133.1,97.0,0,1,0,1,0,36,5,0,0.0,5,5,0,0.0,0,0
1,17,128.0,134.7,0,0,0,1,0,19,0,0,0.0,0,0,0,0.0,0,0
1,42,120.0,113.8,0,0,0,1,0,27,5,0,0.0,5,0,0,0.0,0,0
1,1,120.0,116.9,0,0,1,1,0,18,5,1,13.0,5,5,0,0.0,0,0
1,1,139.0,124.0,1,0,1,1,1,18,8,7,13.331428571428573,8,8,7,13.331428571428573,0,1
1,39,139.3,117.5,0,0,1,1,0,28,6,0,0.0,6,0,0,0.0,0,0
1,44,150.0,154.8,1,0,1,1,0,21,0,0,0.0,0,0,0,0.0,0,1
1,1,138.0,141.0,0,0,1,1,0,19,7,6,13.7,7,7,6,13.7,0,1
1,39,133.1,120.0,0,1,0,1,0,26,5,0,0.0,5,5,0,0.0,5,0
1,51,136.0,133.6,1,0,1,1,0,20,9,9,13.454545454545457,7,9,6,13.875,0,0
1,1,134.0,122.0,1,0,1,1,0,19,8,7,12.2,8,8,7,12.2,0,1
1,1,140.0,120.0,1,0,1,1,0,21,5,3,10.0,5,10,4,11.0,0,0
1,53,110.0,114.2,0,0,1,1,1,23,6,5,13.0,6,7,6,12.857142857142858,0,1
1,39,133.1,95.5,0,0,1,1,0,29,6,6,12.0,6,6,6,14.0,0,1
1,1,129.0,120.0,0,0,1,1,0,20,8,7,15.028571428571428,8,8,7,15.028571428571428,0,1
1,1,116.0,111.1,0,0,1,1,0,18,6,6,12.0,6,7,6,11.714285714285714,0,1
1,1,130.0,128.6,1,0,1,1,0,19,6,5,12.0,6,8,5,12.4,0,1
1,7,130.0,130.0,0,0,0,1,0,23,7,3,13.666666666666666,8,8,3,11.333333333333334,4,0
1,1,116.0,111.1,0,0,1,1,0,21,0,0,0.0,0,0,0,0.0,0,0
1,1,147.0,134.4,1,0,1,1,1,18,0,0,0.0,0,0,0,0.0,0,1
1,1,117.0,131.0,1,1,0,1,0,21,6,1,14.0,6,7,0,0.0,7,0
1,51,141.0,125.0,0,0,1,1,0,22,6,0,0.0,6,7,0,0.0,0,0
1,18,133.1,106.0,1,0,1,1,0,21,7,7,12.375,7,11,5,12.583333333333334,0,1
1,39,133.1,128.0,1,0,0,1,0,32,7,0,0.0,8,0,0,0.0,0,0
1,7,120.0,120.0,1,0,1,1,0,27,18,18,11.421052631578949,13,16,13,11.076923076923077,1,1
1,1,148.0,134.8,1,0,1,1,0,18,7,6,13.35,7,7,6,13.35,0,1
1,39,130.0,112.0,1,0,1,1,1,24,6,6,15.0,6,6,2,16.0,0,1
1,1,120.0,116.1,1,0,1,1,0,22,5,2,10.5,5,5,0,0.0,0,0
1,43,120.0,120.0,1,0,0,1,0,22,6,0,0.0,4,6,0,0.0,2,0
1,1,133.0,119.7,1,0,1,1,0,19,5,5,13.25,5,6,5,11.833333333333334,0,1
1,17,129.0,117.1,1,0,1,1,0,19,5,0,0.0,5,5,0,0.0,0,0
1,1,140.0,131.0,1,0,1,0,1,18,8,8,13.88125,8,8,8,13.88125,0,1
1,1,127.0,130.9,1,0,1,0,0,18,6,6,11.333333333333334,6,8,5,12.6,0,1
1,1,131.0,134.9,1,1,1,0,0,20,0,0,0.0,0,0,0,0.0,0,0
1,17,132.0,127.1,1,0,1,0,0,19,6,6,12.857142857142858,6,7,6,13.666666666666666,0,1
1,17,113.0,110.2,1,1,1,0,0,19,6,5,11.6,6,6,6,12.5,0,1
1,17,115.0,108.7,1,0,1,0,1,18,6,5,11.4,6,6,6,11.333333333333334,0,1
1,44,150.0,147.7,0,1,1,0,1,22,7,7,13.571428571428571,9,9,9,13.77777777777778,0,1
2,39,133.1,123.0,0,0,1,0,0,31,7,6,11.833333333333334,7,8,7,12.228571428571428,0,1
1,17,141.0,142.8,0,0,1,0,1,19,7,7,14.428571428571429,7,7,7,14.142857142857142,0,1
1,1,136.0,125.2,1,0,1,0,1,18,6,6,12.285714285714286,6,9,5,12.4,0,1
1,1,140.0,141.8,0,0,1,0,0,21,5,5,14.4,5,5,5,13.8,0,1
1,17,143.0,130.6,1,0,1,0,1,18,7,7,13.15,8,9,8,15.06875,0,1
1,44,130.0,130.0,0,1,0,1,0,25,5,0,0.0,5,5,0,0.0,0,0
1,15,133.1,100.0,0,1,1,1,0,21,5,0,0.0,6,8,0,0.0,0,0
1,18,129.0,119.0,1,0,1,0,1,19,8,7,12.342857142857143,8,8,7,12.342857142857143,0,1
1,17,118.0,122.2,1,0,1,0,0,22,6,4,10.5,6,14,1,11.0,0,0
1,15,150.0,150.0,0,0,1,1,0,19,5,5,10.6,5,8,5,11.6,0,1
1,39,133.1,135.5,0,0,1,0,0,58,6,0,0.0,6,6,0,0.0,0,0
1,16,122.0,127.3,1,0,1,0,1,19,6,4,11.25,6,6,6,12.0,0,1
1,43,127.0,127.0,1,0,1,1,0,23,9,6,10.5,10,10,10,11.7,0,1
1,18,131.0,127.5,1,0,1,0,0,18,7,7,13.457142857142856,8,8,8,14.5125,0,1
1,1,130.0,122.0,0,0,1,0,0,20,5,5,12.6,5,8,4,12.333333333333334,0,1
1,17,130.0,115.8,0,0,0,0,0,18,6,0,0.0,6,0,0,0.0,0,0
1,17,130.0,121.6,0,0,1,0,0,18,6,6,13.666666666666666,6,8,5,13.6,0,1
1,17,122.0,116.4,1,1,1,0,1,18,5,5,11.6,5,5,5,11.8,0,1
1,39,114.0,120.0,0,0,1,0,0,24,6,6,12.571428571428571,6,10,5,12.833333333333334,0,0
1,17,143.0,127.3,1,0,1,0,0,18,6,5,11.8,6,7,5,11.4,0,0
1,17,141.0,125.6,1,0,1,0,1,19,6,6,11.333333333333334,6,6,6,11.833333333333334,0,1
1,1,129.0,118.5,1,0,1,0,0,18,6,6,10.666666666666666,6,6,6,11.5,0,1
1,1,137.0,134.6,1,0,1,0,1,19,0,0,0.0,0,0,0,0.0,0,1
1,44,140.0,140.0,0,0,1,0,0,22,6,6,13.333333333333334,6,9,4,11.5,0,1
1,17,120.0,117.9,1,0,1,0,1,21,6,5,13.0,6,7,6,12.833333333333334,0,1
1,1,144.0,128.0,1,0,1,0,1,18,8,7,12.90857142857143,8,11,7,12.90857142857143,0,1
1,1,123.0,113.2,1,0,1,0,0,20,6,4,12.0,6,11,1,10.0,0,0
1,16,152.0,156.9,1,0,1,0,0,19,6,6,15.333333333333334,6,9,6,15.833333333333334,0,1
1,15,133.1,100.0,0,1,0,1,0,26,7,6,13.0,6,6,2,14.0,0,0
2,39,140.0,101.0,0,0,1,0,0,35,6,6,12.5,6,6,6,12.166666666666666,0,1
1,18,133.0,121.5,1,0,1,0,1,19,6,6,13.0,6,6,6,14.333333333333334,0,1
1,1,138.0,126.8,1,0,1,1,0,18,5,4,11.75,5,10,5,12.571428571428571,1,1
1,1,142.0,132.9,0,0,1,1,0,19,5,4,12.5,5,5,4,14.25,0,1
1,1,115.0,134.3,1,0,1,1,0,25,17,17,11.61111111111111,17,22,17,12.055555555555555,0,1
1,17,125.0,120.5,1,0,1,1,0,18,6,6,14.0,6,6,6,14.666666666666666,0,1
1,17,170.0,144.1,1,1,0,1,0,26,6,0,0.0,6,10,0,0.0,0,0
1,43,140.0,100.0,0,0,1,1,0,34,5,5,13.8,5,6,5,13.833333333333334,0,1
1,1,110.0,114.8,1,0,0,1,0,18,5,0,0.0,5,5,0,0.0,0,0
1,1,114.0,111.9,0,0,0,1,0,18,0,0,0.0,0,0,0,0.0,0,0
1,17,138.0,125.4,1,0,1,1,1,18,5,4,12.25,5,9,3,12.333333333333334,0,0
1,44,140.0,140.0,0,0,1,1,0,20,6,3,11.5,6,12,3,13.666666666666666,0,0
1,44,140.0,140.0,0,0,1,1,0,25,7,6,12.571428571428571,9,9,9,12.555555555555555,0,1
1,17,132.0,127.8,0,0,1,1,0,18,6,6,12.0,6,10,5,12.166666666666666,0,0
1,1,148.0,131.6,1,0,1,1,0,19,12,11,12.0,12,21,12,12.307692307692308,0,1
1,1,132.0,119.4,1,0,1,1,0,20,0,0,0.0,0,0,0,0.0,0,0
1,18,126.0,129.9,1,0,1,1,1,20,7,6,12.0,6,6,6,11.166666666666666,0,1
1,1,120.0,113.4,1,0,1,1,1,19,5,0,0.0,5,5,0,0.0,0,0
1,18,119.0,112.0,1,0,0,1,0,20,5,0,0.0,5,0,0,0.0,0,0
1,39,120.0,140.0,0,0,1,1,0,24,6,4,10.5,6,16,4,12.5,0,0
1,44,150.0,150.0,1,0,1,1,0,20,6,5,12.857142857142858,6,11,6,12.3,0,1
1,51,140.0,150.0,0,0,1,1,0,23,5,2,13.0,5,11,1,10.0,0,0
1,43,116.0,116.2,0,0,1,1,0,21,11,11,12.454545454545457,11,17,8,12.75,0,1
1,17,120.0,120.4,1,0,1,1,0,20,5,3,11.0,5,6,0,0.0,0,0
1,1,170.0,155.0,0,0,1,1,1,18,6,6,15.5,6,6,6,14.166666666666666,0,1
1,1,123.0,123.4,1,0,1,1,0,18,6,6,12.333333333333334,6,6,6,13.666666666666666,0,1
1,17,130.0,126.2,0,0,1,1,1,18,6,6,11.333333333333334,6,8,6,12.285714285714286,0,1
1,17,117.0,120.5,1,0,1,1,0,19,6,0,0.0,6,0,0,0.0,0,0
1,17,130.0,122.5,0,0,1,1,0,19,5,4,12.0,5,9,5,12.6,0,1
1,39,133.0,139.2,1,1,1,1,0,33,5,2,12.5,5,9,2,11.5,1,0
1,51,128.0,131.2,1,0,1,1,0,21,12,12,13.666666666666666,11,16,11,13.0,0,1
2,39,133.1,120.0,0,1,0,1,0,25,6,2,14.5,6,13,0,0.0,1,0
1,1,123.0,116.7,1,0,1,1,1,20,6,4,13.2,6,8,0,0.0,0,0
1,53,150.0,150.0,1,0,1,1,1,22,7,5,12.166666666666666,8,14,5,14.8,0,0
4,39,133.1,117.5,0,0,1,0,0,39,6,4,11.25,6,6,6,11.333333333333334,0,1
1,1,140.0,137.6,1,0,1,1,1,21,6,6,15.166666666666666,6,7,6,14.428571428571429,0,1
1,17,126.0,124.3,0,0,1,0,1,19,6,6,11.166666666666666,6,7,4,13.4,0,1
1,39,133.1,116.0,0,0,1,0,1,26,7,6,10.983333333333334,7,8,6,10.983333333333334,0,1
1,18,121.0,121.4,1,0,1,0,1,19,6,4,10.75,6,11,5,11.5,0,1
1,53,140.0,142.8,1,0,0,0,1,20,12,11,13.384615384615383,9,13,7,14.285714285714286,0,1
1,43,131.0,125.0,0,0,1,1,0,24,6,0,0.0,6,6,0,0.0,0,0
1,17,124.0,126.1,1,0,1,1,0,20,5,4,13.0,5,9,5,14.833333333333334,3,1
2,39,120.0,155.8,0,0,1,1,0,29,6,6,16.11111111111111,6,7,6,13.5,0,1
1,1,133.1,116.0,0,0,1,1,0,20,6,6,11.5,6,8,6,11.0,0,1
1,44,110.0,110.0,1,0,1,1,0,20,6,4,10.75,6,12,2,10.5,0,0
1,39,133.1,97.2,1,0,1,1,1,24,6,4,11.6,6,8,5,13.0,0,1
1,39,133.1,100.0,0,1,1,1,0,24,7,0,0.0,7,7,0,0.0,0,0
1,7,140.0,140.0,0,0,1,1,0,23,5,5,13.8,5,7,5,14.142857142857142,0,1
1,43,130.0,128.0,1,0,1,1,0,20,7,7,13.585714285714284,8,8,8,14.6875,0,1
1,17,110.0,115.3,1,0,1,1,0,19,6,6,13.857142857142858,6,8,5,13.0,0,1
1,44,160.0,160.0,1,0,1,1,1,20,6,6,13.444444444444445,6,9,5,12.6,0,1
1,1,138.0,133.1,0,0,1,1,0,18,6,6,14.0,6,7,6,13.857142857142858,0,1
1,1,126.0,119.0,1,1,1,1,0,20,6,1,12.0,6,0,0,0.0,0,0
2,39,120.0,156.0,1,0,1,1,0,33,5,5,14.2,5,6,5,13.833333333333334,0,1
1,17,122.0,123.1,1,0,0,0,0,19,6,3,11.0,6,12,3,12.0,0,0
1,1,134.0,136.1,1,0,1,1,0,19,0,0,0.0,0,0,0,0.0,0,1
1,43,134.0,132.7,1,0,1,1,0,22,13,13,14.0,12,13,12,13.0,0,1
1,43,140.0,128.2,0,0,1,0,0,39,7,0,0.0,8,0,0,0.0,0,0
1,17,127.0,126.7,1,0,0,1,0,22,1,0,0.0,6,0,0,0.0,0,0
1,17,143.0,156.3,1,0,1,1,1,19,0,0,0.0,0,0,0,0.0,0,1
1,10,115.0,116.1,1,0,1,0,0,19,6,6,13.5,6,6,6,14.333333333333334,0,1
1,17,131.0,123.8,1,0,1,0,0,19,7,0,0.0,8,0,0,0.0,0,0
1,1,146.0,153.0,1,0,1,0,1,21,17,17,13.38888888888889,17,18,17,14.88888888888889,0,1
1,7,140.0,140.0,1,0,0,0,0,39,7,0,0.0,8,0,0,0.0,0,0
1,17,135.0,131.9,1,0,1,1,0,19,12,12,13.583333333333334,11,12,11,13.583333333333334,0,1
1,39,133.1,140.0,1,1,0,1,0,24,5,0,0.0,5,5,0,0.0,0,0
1,39,120.0,115.0,1,0,1,1,0,27,5,1,10.0,5,5,0,0.0,0,0
2,39,133.1,168.0,0,0,1,1,0,29,5,5,15.2,5,5,5,15.2,0,1
1,17,130.0,101.3,1,0,1,1,0,20,6,4,12.8,6,17,0,0.0,0,0
1,1,125.0,122.6,0,0,1,1,0,21,5,5,11.166666666666666,5,5,4,11.0,0,0
1,1,151.0,132.3,0,0,1,1,0,19,8,7,12.828571428571427,8,9,7,12.828571428571427,0,1
1,17,112.0,111.7,0,1,0,1,0,19,6,6,12.5,6,10,4,12.6,0,0
1,39,120.0,98.7,0,0,1,1,1,28,5,3,10.0,5,10,3,12.4,0,1
1,15,140.0,140.0,1,0,0,0,0,21,6,6,11.5,6,10,4,13.25,0,1
1,10,140.0,140.0,1,1,0,0,0,23,8,7,11.328571428571427,8,11,7,11.328571428571427,0,0
1,17,143.0,133.8,1,0,1,0,0,18,7,6,13.033333333333331,7,7,6,13.033333333333331,0,1
2,15,133.1,100.0,0,0,1,0,0,59,6,6,12.166666666666666,6,7,4,11.75,0,1
1,1,136.0,130.8,1,0,1,0,0,18,5,5,14.4,5,5,5,13.6,0,1
1,39,130.0,106.2,1,0,1,0,0,27,7,0,0.0,7,14,0,0.0,0,0
1,1,141.0,125.6,1,0,1,0,1,18,6,6,12.666666666666666,6,6,6,12.0,0,1
1,18,121.0,117.5,1,1,0,0,0,20,6,2,12.0,6,14,3,11.666666666666666,0,0
2,39,120.0,122.5,0,0,0,0,0,32,5,0,0.0,5,5,0,0.0,0,0
1,17,129.0,132.9,1,0,1,0,0,19,5,3,11.666666666666666,5,10,4,10.8,0,0
2,39,133.1,103.0,0,0,1,0,0,41,6,0,0.0,6,0,0,0.0,0,0
4,17,100.0,107.0,0,0,1,0,0,38,5,1,10.0,5,10,0,0.0,0,0
1,7,133.1,100.0,0,0,1,1,0,35,7,0,0.0,6,9,0,0.0,0,0
1,39,133.1,100.0,1,0,1,0,0,27,6,4,12.25,6,16,3,12.0,0,0
1,17,139.0,131.3,1,0,1,0,0,19,6,4,12.0,6,6,6,12.5,0,1
2,39,133.1,118.4,0,0,0,0,0,39,5,0,0.0,5,5,0,0.0,0,0
2,7,100.0,100.0,0,0,0,0,0,37,5,0,0.0,5,10,0,0.0,0,0
5,39,110.0,110.0,0,0,0,0,0,37,8,0,0.0,8,8,0,0.0,1,0
2,43,133.1,100.0,0,0,1,0,1,35,16,16,12.6875,13,13,13,12.0,0,1
1,43,123.0,106.2,0,0,1,0,0,49,13,10,10.4,9,18,6,10.666666666666666,0,1
1,7,110.0,110.0,0,0,1,0,0,52,15,14,10.466666666666669,12,16,12,10.923076923076923,0,1
1,1,130.0,122.3,1,0,1,0,0,18,5,5,14.333333333333334,5,8,5,13.0,1,1
1,39,133.1,112.5,0,0,1,0,1,30,7,6,14.666666666666666,6,7,6,14.333333333333334,0,1
1,1,97.0,98.1,1,0,1,0,0,21,7,7,12.835714285714284,8,8,8,14.23125,0,1
1,1,130.0,140.2,1,0,1,1,0,20,5,0,0.0,5,0,0,0.0,0,0
1,16,150.0,134.6,1,0,1,1,0,19,0,0,0.0,0,0,0,0.0,0,0
1,1,141.0,126.8,1,0,1,1,0,18,8,8,13.24875,8,8,8,13.24875,0,1
1,1,116.0,113.6,1,0,1,0,1,22,5,3,14.0,5,8,5,12.4,0,1
1,17,135.0,126.6,1,0,1,0,1,19,6,6,13.625,6,7,6,12.166666666666666,0,1
1,17,144.0,130.7,1,0,1,0,1,18,7,7,14.85,8,9,8,15.61111111111111,0,1
1,1,108.0,105.9,1,0,1,1,0,21,5,4,10.75,5,6,5,11.4,0,1
1,43,133.1,100.0,0,0,1,0,0,37,6,0,0.0,6,0,0,0.0,0,0
1,39,133.1,120.0,0,1,0,1,0,38,6,0,0.0,6,10,0,0.0,0,0
6,39,130.0,119.0,1,0,0,1,0,55,5,0,0.0,5,5,0,0.0,0,0
5,39,133.1,110.0,0,1,0,0,0,28,6,5,13.0,6,11,4,11.75,0,0
5,7,120.0,120.0,0,0,1,0,0,46,8,8,12.375,9,11,5,12.4,0,1
1,1,131.0,119.8,1,0,1,0,0,22,0,0,0.0,0,0,0,0.0,0,1
2,39,133.1,135.6,0,0,1,0,0,46,6,5,11.4,6,9,4,13.75,0,0
1,1,131.0,136.3,1,1,0,0,0,18,5,3,13.0,5,8,3,12.0,0,0
1,1,146.0,149.2,1,0,1,1,1,21,6,6,13.5,6,6,6,14.166666666666666,0,1
1,43,120.0,100.0,0,0,1,0,0,34,5,0,0.0,5,10,1,11.0,0,0
1,17,119.0,125.0,1,0,1,0,1,21,6,5,12.0,6,8,5,11.2,0,0
1,1,132.0,131.0,1,0,1,0,1,18,6,5,13.0,6,7,6,13.0,0,1
1,1,130.0,122.0,1,0,1,1,0,20,0,0,0.0,0,0,0,0.0,0,1
1,17,119.0,118.0,1,0,1,1,0,19,6,2,10.5,6,11,1,12.0,0,0
1,17,134.0,126.0,1,0,1,1,0,22,6,6,12.666666666666666,6,6,6,12.166666666666666,0,1
1,44,120.0,120.0,0,0,1,1,0,23,6,1,11.0,6,8,0,0.0,0,0
1,17,172.0,155.6,1,0,1,1,0,19,0,0,0.0,0,0,0,0.0,0,0
1,1,129.0,127.3,1,1,0,1,1,19,0,0,0.0,0,0,0,0.0,0,0
1,1,164.0,161.2,0,0,1,1,1,18,6,6,15.571428571428571,6,7,6,16.142857142857142,0,1
1,17,136.0,140.9,1,0,1,1,0,18,6,4,12.0,6,7,5,11.8,0,0
1,17,117.0,111.1,0,1,1,1,0,19,6,4,11.25,6,6,3,11.333333333333334,0,0
1,1,131.0,149.9,1,0,1,1,0,18,0,0,0.0,0,0,0,0.0,0,1
1,44,120.0,120.0,1,0,1,1,0,19,6,6,12.142857142857142,6,11,5,13.6,0,1
1,39,133.1,120.0,0,1,0,1,0,27,6,2,11.5,6,7,0,0.0,0,0
1,1,101.0,98.9,1,0,1,1,0,20,6,4,13.0,6,6,6,13.0,0,1
1,1,141.0,136.3,1,0,1,1,0,18,8,8,12.8875,8,9,8,12.8875,1,1
1,1,145.0,130.0,1,0,1,1,0,18,6,6,12.833333333333334,6,7,6,12.571428571428571,0,1
1,1,160.0,141.5,1,0,1,1,0,18,5,3,10.666666666666666,5,11,2,12.5,0,0
1,17,125.0,114.5,1,0,1,0,0,18,7,6,11.983333333333334,8,12,8,12.28125,0,1
1,39,133.1,100.0,1,0,0,0,0,37,5,0,0.0,5,5,0,0.0,5,0
2,39,120.0,110.5,0,0,1,0,1,36,6,6,11.833333333333334,6,6,6,11.5,0,1
2,39,133.1,101.0,1,0,1,0,0,26,6,3,12.666666666666666,6,15,2,11.0,0,0
1,1,121.0,121.0,0,0,1,0,0,19,5,4,13.75,5,8,4,14.5,0,1
1,39,120.0,95.0,1,0,1,0,0,24,6,5,11.4,6,8,5,11.8,0,0
1,1,130.0,126.9,1,0,1,0,1,19,6,6,13.166666666666666,6,6,6,13.0,0,0
1,42,130.0,116.3,1,0,1,0,1,20,7,6,12.833333333333334,8,8,5,11.8,0,1
1,18,128.0,120.0,1,0,1,0,0,19,6,6,14.125,6,10,5,14.5,0,1
1,1,126.0,123.6,1,0,1,0,0,21,5,3,11.666666666666666,5,5,5,13.0,0,1
2,39,120.0,150.0,0,0,0,0,0,50,7,6,10.25,7,14,4,11.25,0,0
